Time,Colour_p4_01,Colour_p4_02,Colour_p4_03
8.200,3.000,3.000,3.000,
8.210,3.000,3.000,3.000,
8.220,3.000,3.000,3.000,
8.230,3.000,3.000,3.000,
8.240,3.000,3.000,3.000,
8.250,3.000,3.000,3.000,
8.260,3.000,3.000,3.000,
8.270,3.000,3.000,3.000,
8.280,3.000,3.000,3.000,
8.290,3.000,3.000,3.000,
8.300,3.000,3.000,3.000,
8.310,3.000,3.000,3.000,
8.320,3.000,3.000,3.000,
8.330,3.000,3.000,3.000,
8.340,3.000,3.000,3.000,
8.350,3.000,3.000,3.000,
8.360,3.000,3.000,3.000,
8.370,3.000,3.000,3.000,
8.380,3.000,3.000,3.000,
8.390,3.000,3.000,3.000,
8.400,3.000,3.000,3.000,
8.410,3.000,3.000,3.000,
8.420,3.000,3.000,3.000,
8.430,3.000,3.000,3.000,
8.440,3.000,3.000,3.000,
8.450,3.000,3.000,3.000,
8.460,3.000,3.000,3.000,
8.470,3.000,3.000,3.000,
8.480,3.000,3.000,3.000,
8.490,3.000,3.000,3.000,
8.500,3.000,3.000,3.000,
8.510,3.000,3.000,3.000,
8.520,3.000,3.000,3.000,
8.530,3.000,3.000,3.000,
8.540,3.000,3.000,3.000,
8.550,3.000,3.000,3.000,
8.560,3.000,3.000,3.000,
8.570,3.000,3.000,3.000,
8.580,3.000,3.000,3.000,
8.590,3.000,3.000,3.000,
8.600,3.000,3.000,3.000,
8.610,3.000,3.000,3.000,
8.620,3.000,3.000,3.000,
8.630,3.000,3.000,3.000,
8.640,3.000,3.000,3.000,
8.650,3.000,3.000,3.000,
8.660,3.000,3.000,3.000,
8.670,3.000,3.000,3.000,
8.680,3.000,3.000,3.000,
8.690,3.000,3.000,3.000,
8.700,3.000,3.000,3.000,
8.710,3.000,3.000,3.000,
8.720,3.000,3.000,3.000,
8.730,3.000,3.000,3.000,
8.740,3.000,3.000,3.000,
8.750,3.000,3.000,3.000,
8.760,3.000,3.000,3.000,
8.770,3.000,3.000,3.000,
8.780,3.000,3.000,3.000,
8.790,3.000,3.000,3.000,
8.800,3.000,3.000,3.000,
8.810,3.000,3.000,3.000,
8.820,3.000,3.000,3.000,
8.830,3.000,3.000,3.000,
8.840,3.000,3.000,3.000,
8.850,3.000,3.000,3.000,
8.860,3.000,3.000,3.000,
8.870,3.000,3.000,3.000,
8.880,3.000,3.000,3.000,
8.890,3.000,3.000,3.000,
8.900,3.000,3.000,3.000,
8.910,3.000,3.000,3.000,
8.920,3.000,2.000,3.000,
8.930,3.000,2.000,3.000,
8.940,2.000,2.000,2.000,
8.950,2.000,2.000,2.000,
8.960,2.000,2.000,2.000,
8.970,2.000,2.000,2.000,
8.980,2.000,2.000,2.000,
8.990,2.000,2.000,2.000,
9.000,2.000,2.000,2.000,
9.010,2.000,2.000,2.000,
9.020,2.000,2.000,2.000,
9.030,2.000,2.000,2.000,
9.040,2.000,2.000,2.000,
9.050,2.000,2.000,2.000,
9.060,2.000,2.000,2.000,
9.070,2.000,2.000,2.000,
9.080,2.000,2.000,2.000,
9.090,2.000,6.000,2.000,
9.100,2.000,6.000,2.000,
9.110,2.000,6.000,2.000,
9.120,2.000,6.000,2.000,
9.130,2.000,6.000,2.000,
9.140,2.000,6.000,2.000,
9.150,2.000,6.000,2.000,
9.160,6.000,6.000,2.000,
9.170,6.000,6.000,2.000,
9.180,6.000,6.000,2.000,
9.190,6.000,6.000,2.000,
9.200,6.000,6.000,2.000,
9.210,6.000,6.000,2.000,
9.220,6.000,6.000,2.000,
9.230,6.000,6.000,2.000,
9.240,6.000,6.000,6.000,
9.250,6.000,6.000,6.000,
9.260,6.000,6.000,6.000,
9.270,6.000,6.000,6.000,
9.280,6.000,6.000,6.000,
9.290,6.000,6.000,6.000,
9.300,6.000,6.000,6.000,
9.310,6.000,6.000,6.000,
9.320,6.000,6.000,6.000,
9.330,6.000,6.000,6.000,
9.340,6.000,6.000,6.000,
9.350,6.000,6.000,6.000,
9.360,6.000,6.000,6.000,
9.370,6.000,6.000,6.000,
9.380,6.000,6.000,6.000,
9.390,6.000,6.000,6.000,
9.400,6.000,6.000,6.000,
9.410,6.000,6.000,6.000,
9.420,6.000,6.000,6.000,
9.430,6.000,6.000,6.000,
9.440,6.000,6.000,6.000,
9.450,6.000,6.000,6.000,
9.460,6.000,6.000,6.000,
9.470,6.000,6.000,6.000,
9.480,6.000,6.000,6.000,
9.490,6.000,6.000,6.000,
9.500,6.000,6.000,6.000,
9.510,6.000,6.000,6.000,
9.520,6.000,6.000,6.000,
9.530,6.000,6.000,6.000,
9.540,6.000,6.000,6.000,
9.550,6.000,6.000,6.000,
9.560,6.000,6.000,6.000,
9.570,6.000,6.000,6.000,
9.580,6.000,6.000,6.000,
9.590,6.000,6.000,6.000,
9.600,6.000,6.000,6.000,
9.610,6.000,6.000,6.000,
9.620,6.000,6.000,6.000,
9.630,6.000,6.000,6.000,
9.640,6.000,6.000,6.000,
9.650,6.000,6.000,6.000,
9.660,6.000,6.000,6.000,
9.670,6.000,6.000,6.000,
9.680,6.000,6.000,6.000,
9.690,6.000,6.000,6.000,
9.700,6.000,6.000,6.000,
9.710,6.000,6.000,6.000,
9.720,6.000,6.000,6.000,
9.730,6.000,6.000,6.000,
9.740,6.000,6.000,6.000,
9.750,6.000,6.000,6.000,
9.760,6.000,6.000,6.000,
9.770,6.000,6.000,6.000,
9.780,6.000,6.000,6.000,
9.790,6.000,6.000,6.000,
9.800,6.000,6.000,6.000,
9.810,6.000,6.000,6.000,
9.820,6.000,6.000,6.000,
9.830,6.000,6.000,6.000,
9.840,6.000,6.000,6.000,
9.850,6.000,6.000,6.000,
9.860,6.000,6.000,6.000,
9.870,6.000,6.000,6.000,
9.880,6.000,6.000,6.000,
9.890,6.000,6.000,6.000,
9.900,6.000,6.000,6.000,
9.910,6.000,6.000,6.000,
9.920,6.000,6.000,6.000,
9.930,6.000,6.000,6.000,
9.940,6.000,6.000,6.000,
9.950,6.000,6.000,6.000,
9.960,6.000,6.000,6.000,
9.970,6.000,6.000,6.000,
9.980,6.000,6.000,6.000,
9.990,6.000,6.000,6.000,
10.000,6.000,6.000,6.000,
10.010,6.000,6.000,6.000,
10.020,6.000,6.000,6.000,
10.030,6.000,6.000,6.000,
10.040,6.000,6.000,6.000,
10.050,6.000,6.000,6.000,
10.060,6.000,6.000,6.000,
10.070,6.000,6.000,6.000,
10.080,6.000,6.000,6.000,
10.090,6.000,6.000,6.000,
10.100,6.000,6.000,6.000,
10.110,6.000,6.000,6.000,
10.120,6.000,6.000,6.000,
10.130,6.000,6.000,6.000,
10.140,6.000,6.000,6.000,
10.150,6.000,6.000,6.000,
10.160,6.000,6.000,6.000,
10.170,6.000,6.000,6.000,
10.180,6.000,6.000,6.000,
10.190,6.000,6.000,6.000,
10.200,6.000,6.000,6.000,
10.210,6.000,6.000,6.000,
10.220,6.000,6.000,6.000,
10.230,6.000,6.000,6.000,
10.240,6.000,6.000,6.000,
10.250,6.000,6.000,6.000,
10.260,6.000,6.000,6.000,
10.270,6.000,6.000,6.000,
10.280,6.000,6.000,6.000,
10.290,6.000,6.000,6.000,
10.300,6.000,6.000,6.000,
10.310,6.000,6.000,6.000,
10.320,6.000,6.000,6.000,
10.330,6.000,6.000,6.000,
10.340,6.000,6.000,6.000,
10.350,6.000,6.000,6.000,
10.360,6.000,6.000,6.000,
10.370,6.000,6.000,6.000,
10.380,6.000,6.000,6.000,
10.390,6.000,6.000,6.000,
10.400,6.000,6.000,6.000,
10.410,6.000,6.000,6.000,
10.420,6.000,6.000,6.000,
10.430,6.000,6.000,6.000,
10.440,6.000,6.000,6.000,
10.450,6.000,6.000,6.000,
10.460,6.000,6.000,6.000,
10.470,6.000,6.000,6.000,
10.480,6.000,6.000,6.000,
10.490,6.000,6.000,6.000,
10.500,6.000,6.000,6.000,
10.510,6.000,6.000,6.000,
10.520,6.000,6.000,6.000,
10.530,6.000,6.000,6.000,
10.540,6.000,6.000,6.000,
10.550,6.000,6.000,6.000,
10.560,6.000,6.000,6.000,
10.570,6.000,6.000,6.000,
10.580,6.000,6.000,6.000,
10.590,6.000,6.000,6.000,
10.600,6.000,6.000,6.000,
10.610,6.000,6.000,6.000,
10.620,6.000,6.000,6.000,
10.630,6.000,6.000,6.000,
10.640,6.000,6.000,6.000,
10.650,6.000,6.000,6.000,
10.660,6.000,6.000,6.000,
10.670,6.000,6.000,6.000,
10.680,6.000,6.000,6.000,
10.690,6.000,6.000,6.000,
10.700,6.000,6.000,6.000,
10.710,6.000,6.000,6.000,
10.720,6.000,6.000,6.000,
10.730,6.000,6.000,6.000,
10.740,6.000,6.000,6.000,
10.750,6.000,6.000,6.000,
10.760,6.000,6.000,6.000,
10.770,6.000,6.000,6.000,
10.780,6.000,6.000,6.000,
10.790,6.000,6.000,6.000,
10.800,6.000,6.000,6.000,
10.810,6.000,6.000,6.000,
10.820,6.000,6.000,6.000,
10.830,6.000,6.000,6.000,
10.840,6.000,6.000,6.000,
10.850,6.000,6.000,6.000,
10.860,6.000,6.000,6.000,
10.870,6.000,6.000,6.000,
10.880,6.000,6.000,6.000,
10.890,6.000,6.000,6.000,
10.900,6.000,6.000,6.000,
10.910,6.000,6.000,6.000,
10.920,6.000,6.000,6.000,
10.930,6.000,6.000,6.000,
10.940,6.000,6.000,6.000,
10.950,6.000,6.000,6.000,
10.960,6.000,6.000,6.000,
10.970,6.000,6.000,6.000,
10.980,6.000,6.000,6.000,
10.990,6.000,6.000,6.000,
11.000,6.000,6.000,6.000,
11.010,6.000,6.000,6.000,
11.020,6.000,6.000,6.000,
11.030,6.000,6.000,6.000,
11.040,6.000,6.000,6.000,
11.050,6.000,6.000,6.000,
11.060,6.000,6.000,6.000,
11.070,6.000,6.000,6.000,
11.080,6.000,6.000,6.000,
11.090,6.000,6.000,6.000,
11.100,6.000,6.000,6.000,
11.110,6.000,6.000,6.000,
11.120,6.000,6.000,6.000,
11.130,6.000,6.000,6.000,
11.140,6.000,6.000,6.000,
11.150,6.000,6.000,6.000,
11.160,6.000,6.000,6.000,
11.170,6.000,6.000,6.000,
11.180,6.000,6.000,6.000,
11.190,6.000,6.000,6.000,
11.200,6.000,6.000,6.000,
11.210,6.000,6.000,6.000,
11.220,6.000,6.000,6.000,
11.230,6.000,6.000,6.000,
11.240,6.000,6.000,6.000,
11.250,6.000,6.000,6.000,
11.260,6.000,6.000,6.000,
11.270,6.000,6.000,6.000,
11.280,6.000,6.000,6.000,
11.290,6.000,6.000,6.000,
11.300,6.000,6.000,6.000,
11.310,6.000,6.000,6.000,
11.320,6.000,6.000,6.000,
11.330,6.000,6.000,6.000,
11.340,6.000,6.000,6.000,
11.350,6.000,6.000,6.000,
11.360,6.000,6.000,6.000,
11.370,6.000,6.000,6.000,
11.380,6.000,6.000,6.000,
11.390,6.000,6.000,6.000,
11.400,6.000,6.000,6.000,
11.410,6.000,6.000,6.000,
11.420,6.000,6.000,6.000,
11.430,6.000,6.000,6.000,
11.440,6.000,6.000,6.000,
11.450,6.000,6.000,6.000,
11.460,6.000,6.000,6.000,
11.470,6.000,6.000,6.000,
11.480,6.000,6.000,6.000,
11.490,6.000,6.000,6.000,
11.500,6.000,6.000,6.000,
11.510,6.000,6.000,6.000,
11.520,6.000,6.000,6.000,
11.530,6.000,6.000,6.000,
11.540,6.000,6.000,6.000,
11.550,6.000,6.000,6.000,
11.560,6.000,6.000,6.000,
11.570,6.000,6.000,6.000,
11.580,6.000,6.000,6.000,
11.590,6.000,6.000,6.000,
11.600,6.000,6.000,6.000,
11.610,6.000,6.000,6.000,
11.620,6.000,6.000,6.000,
11.630,6.000,6.000,6.000,
11.640,6.000,6.000,6.000,
11.650,6.000,6.000,6.000,
11.660,6.000,1.000,6.000,
11.670,3.000,1.000,6.000,
11.680,1.000,1.000,6.000,
11.690,1.000,1.000,6.000,
11.700,1.000,1.000,6.000,
11.710,1.000,1.000,6.000,
11.720,1.000,1.000,6.000,
11.730,1.000,5.000,6.000,
11.740,1.000,5.000,6.000,
11.750,5.000,5.000,6.000,
11.760,1.000,5.000,6.000,
11.770,1.000,1.000,6.000,
11.780,1.000,1.000,6.000,
11.790,1.000,1.000,6.000,
11.800,1.000,1.000,6.000,
11.810,1.000,5.000,6.000,
11.820,1.000,1.000,6.000,
11.830,5.000,5.000,6.000,
11.840,1.000,5.000,6.000,
11.850,1.000,5.000,6.000,
11.860,5.000,1.000,6.000,
11.870,1.000,1.000,6.000,
11.880,1.000,1.000,6.000,
11.890,1.000,5.000,6.000,
11.900,1.000,5.000,6.000,
11.910,5.000,1.000,6.000,
11.920,1.000,1.000,6.000,
11.930,1.000,1.000,6.000,
11.940,5.000,5.000,6.000,
11.950,5.000,5.000,6.000,
11.960,1.000,5.000,6.000,
11.970,1.000,5.000,6.000,
11.980,1.000,1.000,6.000,
11.990,5.000,1.000,6.000,
12.000,1.000,1.000,6.000,
12.010,5.000,5.000,6.000,
12.020,5.000,5.000,2.000,
12.030,1.000,5.000,0.000,
12.040,1.000,1.000,1.000,
12.050,5.000,1.000,1.000,
12.060,1.000,5.000,1.000,
12.070,1.000,1.000,0.000,
12.080,1.000,1.000,0.000,
12.090,1.000,1.000,0.000,
12.100,1.000,1.000,0.000,
12.110,1.000,1.000,0.000,
12.120,5.000,1.000,0.000,
12.130,1.000,1.000,0.000,
12.140,1.000,5.000,0.000,
12.150,5.000,5.000,0.000,
12.160,1.000,5.000,0.000,
12.170,1.000,1.000,0.000,
12.180,1.000,1.000,0.000,
12.190,1.000,5.000,0.000,
12.200,1.000,1.000,0.000,
12.210,5.000,1.000,0.000,
12.220,5.000,5.000,0.000,
12.230,5.000,1.000,0.000,
12.240,1.000,1.000,0.000,
12.250,1.000,5.000,0.000,
12.260,1.000,1.000,0.000,
12.270,1.000,1.000,0.000,
12.280,1.000,1.000,0.000,
12.290,5.000,1.000,0.000,
12.300,1.000,5.000,0.000,
12.310,1.000,1.000,0.000,
12.320,5.000,1.000,0.000,
12.330,1.000,5.000,0.000,
12.340,1.000,5.000,0.000,
12.350,1.000,5.000,0.000,
12.360,1.000,5.000,0.000,
12.370,1.000,5.000,0.000,
12.380,5.000,1.000,0.000,
12.390,5.000,5.000,0.000,
12.400,5.000,5.000,0.000,
12.410,5.000,5.000,0.000,
12.420,5.000,5.000,0.000,
12.430,1.000,5.000,0.000,
12.440,1.000,5.000,0.000,
12.450,1.000,5.000,0.000,
12.460,5.000,5.000,0.000,
12.470,5.000,5.000,0.000,
12.480,5.000,1.000,0.000,
12.490,5.000,1.000,0.000,
12.500,5.000,1.000,0.000,
12.510,1.000,5.000,0.000,
12.520,1.000,5.000,0.000,
12.530,5.000,5.000,0.000,
12.540,1.000,5.000,0.000,
12.550,5.000,5.000,0.000,
12.560,5.000,5.000,0.000,
12.570,1.000,1.000,0.000,
12.580,1.000,5.000,0.000,
12.590,1.000,5.000,0.000,
12.600,5.000,5.000,0.000,
12.610,5.000,1.000,0.000,
12.620,5.000,5.000,0.000,
12.630,1.000,5.000,0.000,
12.640,5.000,1.000,0.000,
12.650,5.000,1.000,0.000,
12.660,5.000,5.000,0.000,
12.670,5.000,5.000,0.000,
12.680,5.000,1.000,0.000,
12.690,5.000,1.000,0.000,
12.700,5.000,1.000,0.000,
12.710,1.000,1.000,0.000,
12.720,1.000,5.000,0.000,
12.730,5.000,1.000,0.000,
12.740,5.000,1.000,0.000,
12.750,1.000,1.000,0.000,
12.760,1.000,5.000,0.000,
12.770,1.000,1.000,0.000,
12.780,5.000,1.000,0.000,
12.790,5.000,1.000,0.000,
12.800,1.000,1.000,0.000,
12.810,1.000,5.000,0.000,
12.820,1.000,5.000,0.000,
12.830,5.000,1.000,0.000,
12.840,1.000,1.000,0.000,
12.850,1.000,1.000,0.000,
12.860,5.000,1.000,0.000,
12.870,1.000,5.000,0.000,
12.880,5.000,1.000,0.000,
12.890,1.000,5.000,0.000,
12.900,1.000,5.000,0.000,
12.910,5.000,5.000,0.000,
12.920,5.000,5.000,0.000,
12.930,5.000,5.000,0.000,
12.940,1.000,5.000,0.000,
12.950,1.000,1.000,0.000,
12.960,5.000,5.000,0.000,
12.970,5.000,1.000,0.000,
12.980,1.000,1.000,0.000,
12.990,1.000,1.000,0.000,
13.000,5.000,5.000,0.000,
13.010,5.000,5.000,0.000,
13.020,5.000,1.000,0.000,
13.030,5.000,5.000,0.000,
13.040,1.000,5.000,0.000,
13.050,5.000,5.000,0.000,
13.060,5.000,5.000,0.000,
13.070,5.000,1.000,0.000,
13.080,1.000,5.000,0.000,
13.090,5.000,1.000,0.000,
13.100,5.000,5.000,0.000,
13.110,5.000,5.000,0.000,
13.120,5.000,1.000,0.000,
13.130,5.000,1.000,0.000,
13.140,1.000,1.000,0.000,
13.150,5.000,5.000,0.000,
13.160,5.000,5.000,0.000,
13.170,1.000,1.000,0.000,
13.180,5.000,5.000,0.000,
13.190,5.000,5.000,0.000,
13.200,1.000,1.000,0.000,
13.210,1.000,1.000,0.000,
13.220,1.000,1.000,0.000,
13.230,1.000,1.000,0.000,
13.240,1.000,5.000,0.000,
13.250,1.000,1.000,0.000,
13.260,5.000,5.000,0.000,
13.270,1.000,1.000,0.000,
13.280,5.000,1.000,0.000,
13.290,5.000,1.000,0.000,
13.300,1.000,1.000,0.000,
13.310,1.000,5.000,0.000,
13.320,5.000,5.000,0.000,
13.330,5.000,5.000,0.000,
13.340,5.000,1.000,0.000,
13.350,5.000,5.000,0.000,
13.360,5.000,5.000,0.000,
13.370,5.000,5.000,0.000,
13.380,-,5.000,0.000,
13.390,-,5.000,0.000,
13.400,-,5.000,0.000,
13.410,-,5.000,0.000,
13.420,-,1.000,0.000,
13.430,-,1.000,0.000,
13.440,-,5.000,0.000,
13.450,-,5.000,0.000,
13.460,-,1.000,0.000,
13.470,-,1.000,0.000,
13.480,-,5.000,0.000,
13.490,-,5.000,0.000,
13.500,-,5.000,0.000,
13.510,-,5.000,0.000,
13.520,-,1.000,0.000,
13.530,-,1.000,0.000,
13.540,-,1.000,0.000,
13.550,-,5.000,0.000,
13.560,-,1.000,0.000,
13.570,-,-,0.000,
13.580,-,-,0.000,
13.590,-,-,0.000,
13.600,-,-,0.000,
13.610,-,-,0.000,
13.620,-,-,0.000,
13.630,-,-,0.000,
13.640,-,-,0.000,
13.650,-,-,0.000,
13.660,-,-,0.000,
13.670,-,-,0.000,
13.680,-,-,0.000,
13.690,-,-,0.000,
13.700,-,-,0.000,
13.710,-,-,0.000,
13.720,-,-,0.000,
13.730,-,-,0.000,
13.740,-,-,0.000,
13.750,-,-,0.000,
13.760,-,-,0.000,
13.770,-,-,0.000,
13.780,-,-,0.000,
13.790,-,-,0.000,
13.800,-,-,0.000,
13.810,-,-,0.000,
13.820,-,-,0.000,
13.830,-,-,0.000,
13.840,-,-,0.000,
13.850,-,-,0.000,
13.860,-,-,0.000,
13.870,-,-,0.000,
13.880,-,-,0.000,
13.890,-,-,0.000,
13.900,-,-,0.000,
13.910,-,-,0.000,
13.920,-,-,0.000,
13.930,-,-,0.000,
13.940,-,-,0.000,
13.950,-,-,0.000,
13.960,-,-,0.000,
13.970,-,-,0.000,
13.980,-,-,0.000,
13.990,-,-,0.000,
14.000,-,-,0.000,
14.010,-,-,0.000,
14.020,-,-,0.000,
14.030,-,-,0.000,
14.040,-,-,0.000,
14.050,-,-,0.000,
14.060,-,-,0.000,
14.070,-,-,0.000,
14.080,-,-,0.000,
14.090,-,-,0.000,
14.100,-,-,0.000,
14.110,-,-,0.000,
14.120,-,-,0.000,
14.130,-,-,0.000,
14.140,-,-,0.000,
14.150,-,-,0.000,
14.160,-,-,0.000,
14.170,-,-,0.000,
14.180,-,-,0.000,
14.190,-,-,0.000,
14.200,-,-,0.000,
14.210,-,-,0.000,
14.220,-,-,0.000,
14.230,-,-,0.000,
14.240,-,-,0.000,
14.250,-,-,0.000,
14.260,-,-,0.000,
14.270,-,-,0.000,
14.280,-,-,0.000,
14.290,-,-,0.000,
14.300,-,-,0.000,
14.310,-,-,0.000,
14.320,-,-,0.000,
14.330,-,-,0.000,
14.340,-,-,0.000,
