Time,Colour_p4_01,Colour_p4_02,Colour_p4_03
8.210,-,5.000,5.000,
8.220,-,0.000,1.000,
8.230,-,0.000,1.000,
8.240,-,1.000,1.000,
8.250,-,5.000,0.000,
8.260,-,0.000,5.000,
8.270,-,1.000,5.000,
8.280,-,0.000,1.000,
8.290,-,0.000,1.000,
8.300,-,5.000,1.000,
8.310,-,5.000,1.000,
8.320,-,5.000,1.000,
8.330,-,5.000,1.000,
8.340,-,0.000,5.000,
8.350,-,5.000,1.000,
8.360,-,0.000,0.000,
8.370,-,1.000,1.000,
8.380,-,5.000,1.000,
8.390,-,5.000,5.000,
8.400,-,0.000,5.000,
8.410,-,0.000,5.000,
8.420,-,5.000,0.000,
8.430,-,1.000,1.000,
8.440,-,1.000,1.000,
8.450,-,5.000,1.000,
8.460,-,1.000,1.000,
8.470,-,5.000,0.000,
8.480,-,0.000,5.000,
8.490,-,0.000,1.000,
8.500,-,1.000,1.000,
8.510,-,0.000,5.000,
8.520,-,1.000,5.000,
8.530,-,1.000,1.000,
8.540,-,5.000,1.000,
8.550,-,0.000,5.000,
8.560,-,5.000,0.000,
8.570,-,0.000,0.000,
8.580,-,0.000,0.000,
8.590,-,5.000,0.000,
8.600,-,1.000,5.000,
8.610,-,1.000,0.000,
8.620,-,0.000,1.000,
8.630,-,1.000,1.000,
8.640,-,1.000,1.000,
8.650,-,1.000,5.000,
8.660,-,5.000,0.000,
8.670,-,0.000,5.000,
8.680,-,0.000,5.000,
8.690,-,0.000,5.000,
8.700,-,0.000,0.000,
8.710,-,0.000,0.000,
8.720,-,0.000,5.000,
8.730,-,1.000,1.000,
8.740,-,1.000,5.000,
8.750,-,5.000,1.000,
8.760,-,5.000,0.000,
8.770,-,5.000,0.000,
8.780,-,5.000,5.000,
8.790,-,0.000,1.000,
8.800,-,1.000,0.000,
8.810,-,0.000,1.000,
8.820,-,1.000,1.000,
8.830,-,0.000,0.000,
8.840,-,1.000,-,
8.850,-,0.000,-,
8.860,-,5.000,-,
8.870,-,1.000,-,
8.880,-,0.000,-,
8.890,-,5.000,-,
8.900,-,1.000,-,
8.910,-,5.000,-,
8.920,-,0.000,-,
8.930,-,5.000,-,
8.940,-,5.000,-,
8.950,-,5.000,-,
8.960,-,1.000,-,
8.970,-,1.000,-,
8.980,-,5.000,-,
8.990,-,5.000,-,
9.000,-,1.000,-,
9.010,-,1.000,-,
9.020,-,1.000,-,
9.030,-,1.000,-,
9.040,-,1.000,-,
9.050,-,5.000,-,
9.060,-,5.000,-,
9.070,-,1.000,-,
9.080,-,5.000,-,
9.090,-,5.000,-,
9.100,-,1.000,-,
9.110,-,1.000,-,
9.120,-,1.000,-,
9.130,-,1.000,-,
9.140,-,5.000,-,
9.150,-,1.000,-,
9.160,-,0.000,-,
9.170,-,5.000,-,
9.180,-,1.000,-,
9.190,-,1.000,-,
9.200,-,1.000,-,
9.210,-,0.000,-,
9.220,-,0.000,-,
9.230,-,5.000,-,
9.240,-,1.000,-,
9.250,-,5.000,-,
9.260,-,0.000,-,
9.270,-,0.000,-,
9.280,-,0.000,-,
9.290,-,5.000,-,
9.300,-,5.000,-,
9.310,-,5.000,-,
9.320,-,1.000,-,
9.330,-,0.000,-,
9.340,-,5.000,-,
9.350,-,1.000,-,
9.360,-,0.000,-,
9.370,-,1.000,-,
9.380,-,0.000,-,
9.390,-,0.000,-,
9.400,-,1.000,-,
9.410,-,5.000,-,
9.420,-,1.000,-,
9.430,-,1.000,-,
9.440,-,5.000,-,
9.450,-,1.000,-,
9.460,-,0.000,-,
9.470,-,0.000,-,
9.480,-,1.000,-,
9.490,-,1.000,-,
9.500,-,0.000,-,
9.510,-,0.000,-,
9.520,-,0.000,-,
9.530,-,5.000,-,
9.540,-,1.000,-,
9.550,-,1.000,-,
9.560,-,1.000,-,
9.570,-,1.000,-,
9.580,-,0.000,-,
9.590,-,5.000,-,
9.600,-,1.000,-,
9.610,-,1.000,-,
9.620,-,0.000,-,
9.630,-,0.000,-,
9.640,-,5.000,-,
9.650,-,5.000,-,
9.660,-,0.000,-,
9.670,-,0.000,-,
9.680,-,1.000,-,
9.690,-,0.000,-,
9.700,-,1.000,-,
9.710,-,5.000,-,
9.720,-,0.000,-,
9.730,-,5.000,-,
9.740,-,0.000,-,
9.750,-,1.000,-,
9.760,-,1.000,-,
9.770,-,0.000,-,
9.780,-,5.000,-,
9.790,-,5.000,-,
9.800,-,5.000,-,
9.810,-,1.000,-,
9.820,-,1.000,-,
9.830,-,0.000,-,
9.840,-,1.000,-,
9.850,-,0.000,-,
9.860,-,1.000,-,
9.870,-,0.000,-,
9.880,-,0.000,-,
9.890,-,5.000,-,
9.900,-,5.000,-,
9.910,-,5.000,-,
9.920,-,0.000,-,
9.930,-,5.000,-,
9.940,-,5.000,-,
9.950,-,0.000,-,
9.960,-,5.000,-,
9.970,-,5.000,-,
9.980,-,0.000,-,
9.990,-,5.000,-,
10.000,-,1.000,-,
10.010,-,1.000,-,
10.020,-,0.000,-,
10.030,-,5.000,-,
10.040,-,1.000,-,
10.050,-,1.000,-,
10.060,-,5.000,-,
10.070,-,1.000,-,
10.080,-,0.000,-,
10.090,-,1.000,-,
10.100,-,5.000,-,
10.110,-,5.000,-,
10.120,-,5.000,-,
10.130,-,5.000,-,
10.140,-,5.000,-,
10.150,-,0.000,-,
10.160,-,5.000,-,
10.170,-,5.000,-,
10.180,-,5.000,-,
10.190,-,1.000,-,
10.200,-,0.000,-,
10.210,-,1.000,-,
10.220,-,1.000,-,
10.230,-,0.000,-,
10.240,-,0.000,-,
10.250,-,1.000,-,
10.260,-,0.000,-,
10.270,-,1.000,-,
10.280,-,1.000,-,
10.290,-,1.000,-,
10.300,-,5.000,-,
10.310,-,5.000,-,
10.320,-,1.000,-,
10.330,-,5.000,-,
10.340,-,0.000,-,
10.350,-,1.000,-,
10.360,-,0.000,-,
10.370,-,1.000,-,
10.380,-,1.000,-,
10.390,-,5.000,-,
10.400,-,5.000,-,
10.410,-,5.000,-,
10.420,-,1.000,-,
10.430,-,5.000,-,
10.440,-,5.000,-,
10.450,-,0.000,-,
10.460,-,1.000,-,
10.470,-,1.000,-,
10.480,-,1.000,-,
10.490,-,5.000,-,
10.500,-,0.000,-,
10.510,-,1.000,-,
10.520,-,5.000,-,
10.530,-,1.000,-,
10.540,-,0.000,-,
10.550,-,5.000,-,
10.560,-,5.000,-,
10.570,-,0.000,-,
10.580,-,1.000,-,
10.590,-,5.000,-,
10.600,-,1.000,-,
10.610,-,5.000,-,
10.620,-,5.000,-,
10.630,-,1.000,-,
10.640,-,5.000,-,
10.650,-,5.000,-,
10.660,-,0.000,-,
10.670,-,5.000,-,
10.680,-,0.000,-,
10.690,-,0.000,-,
10.700,-,5.000,-,
10.710,-,1.000,-,
10.720,-,1.000,-,
10.730,-,5.000,-,
10.740,-,1.000,-,
10.750,-,5.000,-,
10.760,-,1.000,-,
10.770,-,0.000,-,
10.780,-,5.000,-,
10.790,-,5.000,-,
10.800,-,1.000,-,
10.810,-,1.000,-,
10.820,-,1.000,-,
10.830,-,0.000,-,
10.840,-,5.000,-,
10.850,-,1.000,-,
10.860,-,5.000,-,
10.870,-,0.000,-,
10.880,-,5.000,-,
10.890,-,5.000,-,
10.900,-,0.000,-,
10.910,-,1.000,-,
10.920,-,5.000,-,
10.930,-,1.000,-,
10.940,-,5.000,-,
10.950,-,0.000,-,
10.960,-,5.000,-,
10.970,-,5.000,-,
10.980,-,5.000,-,
10.990,-,5.000,-,
11.000,-,5.000,-,
11.010,-,0.000,-,
11.020,-,0.000,-,
11.030,-,1.000,-,
11.040,-,5.000,-,
11.050,-,5.000,-,
11.060,-,1.000,-,
11.070,-,5.000,-,
11.080,-,1.000,-,
11.090,-,5.000,-,
11.100,-,1.000,-,
11.110,-,0.000,-,
11.120,-,0.000,-,
11.130,-,0.000,-,
11.140,-,0.000,-,
11.150,-,1.000,-,
11.160,-,5.000,-,
11.170,-,1.000,-,
11.180,-,5.000,-,
11.190,-,5.000,-,
11.200,-,1.000,-,
11.210,-,1.000,-,
11.220,-,1.000,-,
11.230,-,0.000,-,
11.240,-,0.000,-,
11.250,-,0.000,-,
11.260,-,5.000,-,
11.270,-,0.000,-,
11.280,-,5.000,-,
11.290,-,0.000,-,
11.300,-,0.000,-,
11.310,-,1.000,-,
11.320,-,1.000,-,
11.330,-,1.000,-,
11.340,-,5.000,-,
11.350,-,0.000,-,
11.360,-,1.000,-,
11.370,-,5.000,-,
11.380,-,1.000,-,
11.390,-,5.000,-,
11.400,-,5.000,-,
11.410,-,1.000,-,
11.420,-,1.000,-,
11.430,-,5.000,-,
11.440,-,1.000,-,
11.450,-,1.000,-,
11.460,-,5.000,-,
11.470,-,1.000,-,
11.480,-,5.000,-,
11.490,-,0.000,-,
11.500,-,5.000,-,
11.510,-,5.000,-,
11.520,-,1.000,-,
11.530,-,1.000,-,
11.540,-,1.000,-,
11.550,-,0.000,-,
11.560,-,1.000,-,
11.570,-,0.000,-,
11.580,-,5.000,-,
11.590,-,1.000,-,
11.600,-,5.000,-,
11.610,-,1.000,-,
11.620,-,1.000,-,
11.630,-,1.000,-,
11.640,-,5.000,-,
11.650,-,0.000,-,
11.660,-,5.000,-,
11.670,-,0.000,-,
11.680,-,1.000,-,
11.690,-,0.000,-,
11.700,-,0.000,-,
11.710,-,5.000,-,
11.720,-,1.000,-,
11.730,-,0.000,-,
11.740,-,1.000,-,
11.750,-,5.000,-,
11.760,-,0.000,-,
11.770,-,0.000,-,
11.780,-,0.000,-,
11.790,-,5.000,-,
11.800,-,0.000,-,
11.810,-,1.000,-,
11.820,-,0.000,-,
11.830,-,0.000,-,
11.840,-,1.000,-,
11.850,-,1.000,-,
11.860,-,5.000,-,
11.870,-,1.000,-,
11.880,-,0.000,-,
11.890,-,0.000,-,
11.900,-,5.000,-,
11.910,-,0.000,-,
11.920,-,0.000,-,
11.930,-,1.000,-,
11.940,-,5.000,-,
11.950,-,5.000,-,
11.960,-,1.000,-,
11.970,-,1.000,-,
11.980,-,5.000,-,
11.990,-,5.000,-,
12.000,-,1.000,-,
12.010,-,0.000,-,
12.020,-,1.000,-,
12.030,-,0.000,-,
12.040,-,0.000,-,
12.050,-,5.000,-,
12.060,-,1.000,-,
12.070,-,1.000,-,
12.080,-,5.000,-,
12.090,-,1.000,-,
12.100,-,5.000,-,
12.110,-,1.000,-,
12.120,-,5.000,-,
12.130,-,0.000,-,
12.140,-,1.000,-,
12.150,-,5.000,-,
12.160,-,0.000,-,
12.170,-,0.000,-,
12.180,-,5.000,-,
12.190,-,1.000,-,
12.200,-,5.000,-,
12.210,-,5.000,-,
12.220,-,5.000,-,
12.230,-,5.000,-,
12.240,-,5.000,-,
12.250,-,5.000,-,
12.260,-,1.000,-,
12.270,-,5.000,-,
12.280,-,5.000,-,
12.290,-,5.000,-,
12.300,-,1.000,-,
12.310,-,1.000,-,
12.320,-,5.000,-,
12.330,-,0.000,-,
12.340,-,1.000,-,
12.350,-,5.000,-,
12.360,-,5.000,-,
12.370,-,5.000,-,
12.380,-,5.000,-,
12.390,-,0.000,-,
12.400,-,5.000,-,
12.410,-,5.000,-,
12.420,-,0.000,-,
12.430,-,0.000,-,
12.440,-,1.000,-,
12.450,-,1.000,-,
12.460,-,1.000,-,
12.470,-,1.000,-,
12.480,-,5.000,-,
12.490,-,5.000,-,
12.500,-,1.000,-,
12.510,-,1.000,-,
12.520,-,0.000,-,
12.530,-,1.000,-,
12.540,-,0.000,-,
12.550,-,5.000,-,
12.560,-,0.000,-,
12.570,-,5.000,-,
12.580,-,1.000,-,
12.590,-,0.000,-,
12.600,-,5.000,-,
12.610,-,5.000,-,
12.620,-,0.000,-,
12.630,-,0.000,-,
12.640,-,1.000,-,
12.650,-,5.000,-,
12.660,-,0.000,-,
12.670,-,5.000,-,
12.680,-,1.000,-,
12.690,-,0.000,-,
12.700,-,5.000,-,
12.710,-,5.000,-,
12.720,-,5.000,-,
12.730,-,0.000,-,
12.740,-,1.000,-,
12.750,-,5.000,-,
12.760,-,0.000,-,
12.770,-,1.000,-,
12.780,-,0.000,-,
12.790,-,1.000,-,
12.800,-,0.000,-,
12.810,-,1.000,-,
12.820,-,5.000,-,
12.830,-,0.000,-,
12.840,-,0.000,-,
12.850,-,5.000,-,
12.860,-,5.000,-,
12.870,-,1.000,-,
12.880,-,1.000,-,
12.890,-,1.000,-,
12.900,-,1.000,-,
12.910,-,1.000,-,
12.920,-,5.000,-,
12.930,-,1.000,-,
12.940,-,5.000,-,
12.950,-,1.000,-,
12.960,-,0.000,-,
12.970,-,1.000,-,
12.980,-,1.000,-,
12.990,-,1.000,-,
13.000,-,5.000,-,
13.010,-,0.000,-,
13.020,-,5.000,-,
13.030,-,5.000,-,
13.040,-,1.000,-,
13.050,-,5.000,-,
13.060,-,5.000,-,
13.070,-,0.000,-,
13.080,-,0.000,-,
13.090,-,1.000,-,
13.100,-,5.000,-,
13.110,-,5.000,-,
13.120,-,5.000,-,
13.130,-,0.000,-,
13.140,-,5.000,-,
13.150,-,5.000,-,
13.160,-,1.000,-,
13.170,-,0.000,-,
13.180,-,1.000,-,
13.190,-,0.000,-,
13.200,-,1.000,-,
13.210,-,5.000,-,
13.220,-,0.000,-,
13.230,-,1.000,-,
13.240,-,1.000,-,
13.250,-,1.000,-,
13.260,-,5.000,-,
13.270,-,5.000,-,
13.280,-,5.000,-,
13.290,-,1.000,-,
13.300,-,5.000,-,
13.310,-,5.000,-,
13.320,-,1.000,-,
13.330,-,5.000,-,
13.340,-,5.000,-,
13.350,-,5.000,-,
13.360,-,5.000,-,
13.370,-,1.000,-,
13.380,-,1.000,-,
13.390,-,1.000,-,
13.400,-,5.000,-,
13.410,-,0.000,-,
13.420,-,1.000,-,
13.430,-,0.000,-,
13.440,-,5.000,-,
13.450,-,0.000,-,
13.460,-,5.000,-,
13.470,-,1.000,-,
13.480,-,1.000,-,
13.490,-,0.000,-,
13.500,-,1.000,-,
13.510,-,0.000,-,
13.520,-,5.000,-,
13.530,-,0.000,-,
13.540,-,0.000,-,
13.550,-,1.000,-,
13.560,-,5.000,-,
13.570,-,1.000,-,
13.580,-,5.000,-,
13.590,-,1.000,-,
13.600,-,5.000,-,
13.610,-,1.000,-,
13.620,-,5.000,-,
13.630,-,0.000,-,
13.640,-,1.000,-,
13.650,-,1.000,-,
13.660,-,5.000,-,
13.670,-,5.000,-,
13.680,-,5.000,-,
13.690,-,5.000,-,
13.700,-,1.000,-,
13.710,-,0.000,-,
13.720,-,5.000,-,
13.730,-,5.000,-,
13.740,-,5.000,-,
13.750,-,1.000,-,
13.760,-,0.000,-,
13.770,-,5.000,-,
13.780,-,5.000,-,
13.790,-,1.000,-,
13.800,-,0.000,-,
13.810,-,0.000,-,
13.820,-,1.000,-,
13.830,-,5.000,-,
13.840,-,5.000,-,
13.850,-,1.000,-,
13.860,-,1.000,-,
13.870,-,0.000,-,
13.880,-,0.000,-,
13.890,-,1.000,-,
13.900,-,5.000,-,
13.910,-,1.000,-,
13.920,-,1.000,-,
13.930,-,5.000,-,
13.940,-,0.000,-,
13.950,-,5.000,-,
13.960,-,5.000,-,
13.970,-,1.000,-,
13.980,-,5.000,-,
13.990,-,1.000,-,
14.000,-,1.000,-,
14.010,-,5.000,-,
14.020,-,0.000,-,
14.030,-,5.000,-,
14.040,-,0.000,-,
14.050,-,5.000,-,
14.060,-,1.000,-,
14.070,-,1.000,-,
14.080,-,5.000,-,
14.090,-,5.000,-,
14.100,-,1.000,-,
14.110,-,5.000,-,
14.120,-,5.000,-,
14.130,-,0.000,-,
14.140,-,0.000,-,
14.150,-,5.000,-,
14.160,-,1.000,-,
14.170,-,1.000,-,
14.180,-,5.000,-,
14.190,-,1.000,-,
